SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence
100128938,10007066,10011108,53,53
100128944,10007066,10011671,81,81
100128947,10007066,10011754,33,33
100128950,10007066,10011885,19,19
100128952,10007066,10011983,19,19
100128955,10007066,10012173,64,64
100128958,10007066,10012508,22,22
100128961,10007066,10012929,36,36
100128963,10007066,10013011,24,24
100128966,10007066,10013208,56,56
100128972,10007067,10012357,12,12
100128974,10007067,10013267,33,33
100128977,10007069,10011690,21,21
100128980,10007070,10010342,44,44
100128982,10007070,10013308,23,23
100128984,10007072,10007391,54,54
100128987,10007072,10009828,14,14
100128990,10007072,10010251,89,89
100128992,10007072,10011023,25,25
100128998,10007073,10009083,57,57
100129001,10007073,10010811,12,12
100129003,10007073,10011052,55,55
100129006,10007073,10011805,57,57
100129009,10007074,10007292,44,44
100129012,10007074,10008338,28,28
100129015,10007074,10010043,19,19
100129017,10007074,10012768,28,28
100129020,10007076,10007521,12,12
100129026,10007078,10013123,59,59
100129028,10007079,10007966,28,28
100129031,10007079,10009471,28,28
100129034,10007079,10010594,28,28
100129037,10007079,10010775,15,15
100129039,10007079,10011354,42,42
100129042,10007079,10011671,26,26
100129047,10007079,10012529,19,19
100129049,10007079,10012756,19,19
100129052,10007080,10009728,18,18
100129055,10007081,10008052,31,31
100129060,10007081,10009828,19,19
100129063,10007081,10011683,41,41
100129066,10007081,10011905,91,91
100129068,10007081,10012337,77,77
100129071,10007081,10013308,28,28
100129074,10007083,10007175,12,12
100129077,10007083,10008088,30,30
100129080,10007083,10008581,20,20
100129082,10007083,10009477,56,56
100129088,10007083,10011681,97,97
100129091,10007083,10012529,46,46
100129093,10007083,10013132,55,55
100129095,10007083,10013256,12,12
100129099,10007084,10010200,17,17
100129102,10007084,10011671,20,20
100129104,10007084,10011689,16,16
100129107,10007084,10012362,11,11
100129110,10007085,10007175,14,14
100129118,10007085,10011690,53,53
100129120,10007085,10012355,14,14
100129123,10007085,10012460,33,33
100129126,10007086,10007087,49,49
100129129,10007086,10008305,32,32
100129131,10007086,10008729,16,16
100129134,10007086,10009425,18,18
100129137,10007086,10011279,60,60
100129138,10007086,10011584,21,21
100129145,10007087,10008383,13,13
100129148,10007087,10008456,21,21
100129151,10007087,10008647,21,21
100129154,10007087,10008939,56,56
100129156,10007087,10009179,68,68
100129159,10007087,10009317,15,15
100129162,10007087,10009889,25,25
100129168,10007087,10010612,40,40
100129171,10007087,10011273,22,22
100129172,10007087,10011326,42,42
100129177,10007087,10011904,12,12
100129182,10007087,10012884,40,40
100129185,10007087,10013232,81,81
100129187,10007088,10010572,87,87
100129190,10007088,10011681,74,74
100129193,10007089,10008523,33,33
100129196,10007090,10007096,78,78
100129198,10007090,10007947,42,42
100129201,10007090,10009673,44,44
100129204,10007090,10009934,14,14
100129210,10007091,10008073,19,19
100129212,10007091,10008475,41,41
100129215,10007091,10008939,41,41
100129218,10007091,10009247,49,49
100129221,10007091,10009448,53,53
100129223,10007091,10010107,39,39
100129226,10007091,10010733,30,30
100129229,10007091,10011364,13,13
100129232,10007091,10011692,20,20
100129237,10007091,10012252,71,71
100129240,10007091,10012756,26,26
100129242,10007091,10013130,23,23
100129244,10007092,10007101,43,43
100129247,10007092,10011298,37,37
100129250,10007094,10007175,28,28
100129252,10007094,10007404,26,26
100129255,10007094,10011056,21,21
100129258,10007094,10011602,18,18
100129263,10007094,10012358,22,22
100129269,10007095,10007472,13,13
100129272,10007095,10008014,18,18
100129275,10007095,10008729,66,66
100129277,10007095,10009549,40,40
100129280,10007095,10010645,14,14
100129285,10007095,10011182,40,40
100129288,10007095,10011670,67,67
100129291,10007095,10012024,42,42
100129294,10007095,10012817,15,15
100129299,10007095,10012920,11,11
100129300,10007095,10013084,22,22
100129305,10007096,10008933,14,14
100129307,10007096,10009068,68,68
100129309,10007096,10009186,67,67
100129312,10007096,10011444,59,59
100129315,10007096,10013168,48,48
100129317,10007098,10008939,55,55
100129320,10007099,10007591,35,35
100129326,10007099,10009799,22,22
100129328,10007099,10010660,71,71
100129331,10007099,10011815,51,51
100129334,10007099,10012119,93,93
100129337,10007100,10007198,60,60
100129340,10007100,10007327,27,27
100129342,10007100,10007424,37,37
100129345,10007100,10007464,28,28
100129348,10007100,10007606,76,76
100129353,10007100,10008367,47,47
100129356,10007100,10008391,22,22
100129359,10007100,10008512,31,31
100129362,10007100,10009186,55,55
100129364,10007100,10009206,12,12
100129367,10007100,10009431,37,37
100129370,10007100,10010288,36,36
100129372,10007100,10010359,61,61
100129374,10007100,10010404,30,30
100129380,10007100,10011415,14,14
100129382,10007100,10011487,23,23
100129385,10007100,10011671,87,87
100129388,10007100,10011755,20,20
100129391,10007100,10012226,59,59
100129393,10007100,10012252,44,44
100129394,10007100,10012411,50,50
100129402,10007100,10012744,48,48
100129405,10007100,10012918,45,45
100129407,10007100,10012990,55,55
100129410,10007101,10008881,20,20
100129416,10007101,10009053,20,20
100129418,10007101,10011681,46,46
100129421,10007101,10012468,22,22
100129424,10007104,10008266,21,21
100129427,10007104,10008408,24,24
100129429,10007104,10010572,46,46
100129432,10007104,10011081,43,43
100129435,10007104,10012627,25,25
100129437,10007105,10007694,36,36
100129442,10007106,10007125,12,12
100129445,10007106,10007532,13,13
100129447,10007106,10008292,50,50
100129450,10007106,10010945,50,50
100129453,10007106,10011683,69,69
100129456,10007106,10012889,17,17
100129458,10007106,10012933,46,46
100129461,10007107,10008952,22,22
100129464,10007108,10008261,19,19
100129470,10007110,10010145,26,26
100129472,10007111,10007406,44,44
100129475,10007113,10007371,15,15
100129477,10007113,10007564,30,30
100129481,10007113,10012117,53,53
100129483,10007113,10012488,17,17
100129486,10007114,10007641,19,19
100129489,10007114,10008847,47,47
100129492,10007114,10011178,42,42
100129497,10007114,10012034,46,46
100129500,10007114,10013209,27,27
100129502,10007116,10011670,45,45
100129504,10007117,10008390,38,38
100129507,10007117,10009315,11,11
100129510,10007117,10011326,24,24
100129512,10007117,10011670,54,54
100129518,10007118,10007966,50,50
100129521,10007118,10011671,39,39
100129523,10007119,10008308,53,53
100129526,10007119,10009788,39,39
100129532,10007120,10008475,46,46
100129535,10007120,10009356,22,22
100129537,10007120,10009359,35,35
100129540,10007120,10011272,14,14
100129542,10007120,10012119,50,50
100129546,10007121,10007537,49,49
100129548,10007121,10008384,34,34
100129551,10007121,10008885,49,49
100129554,10007121,10010078,69,69
100129559,10007121,10012117,15,15
100129562,10007121,10012687,51,51
100129565,10007121,10012794,11,11
100129568,10007122,10008213,16,16
100129571,10007122,10011426,21,21
100129574,10007122,10011671,46,46
100129576,10007122,10012693,22,22
100129579,10007123,10009589,50,50
100129582,10007123,10011666,24,24
100129587,10007124,10009590,13,13
100129590,10007124,10010415,21,21
100129593,10007124,10011671,12,12
100129596,10007125,10007990,14,14
100129599,10007125,10008315,14,14
100129601,10007125,10008532,16,16
100129602,10007125,10008847,13,13
100129607,10007125,10009786,52,52
100129609,10007125,10009832,12,12
100129615,10007125,10010675,12,12
100129618,10007125,10010793,40,40
100129622,10007125,10011681,14,14
100129624,10007125,10011781,32,32
100129627,10007125,10012499,13,13
100129630,10007125,10013132,32,32
100129632,10007126,10007943,11,11
100129637,10007126,10008435,12,12
100129640,10007126,10009173,57,57
100129642,10007126,10009832,11,11
100129645,10007126,10010674,12,12
100129651,10007126,10011671,77,77
100129653,10007126,10011691,33,33
100129656,10007126,10012226,27,27
100129659,10007126,10012499,19,19
100129662,10007126,10013084,61,61
100129665,10007127,10009799,23,23
100129667,10007127,10010340,52,52
100129670,10007127,10012599,14,14
100129673,10007128,10007494,54,54
100129678,10007128,10008391,12,12
100129681,10007128,10009256,65,65
100129684,10007128,10010070,46,46
100129687,10007128,10010736,40,40
100129689,10007128,10010742,75,75
100129692,10007128,10011635,47,47
100129695,10007128,10011670,63,63
100129697,10007128,10011683,46,46
100129705,10007130,10009698,40,40
100129707,10007130,10011683,24,24
100129710,10007131,10011272,13,13
100129713,10007131,10012977,15,15
100129716,10007132,10012933,49,49
100129718,10007133,10009531,48,48
100129721,10007133,10011996,45,45
100129724,10007134,10007290,53,53
100129727,10007134,10008075,14,14
100129732,10007134,10013013,40,40
100129733,10007135,10007137,20,20
100129734,10007135,10007138,24,24
100129741,10007135,10013050,38,38
100129743,10007136,10009115,31,31
100129746,10007136,10011671,56,56
100129749,10007136,10012101,19,19
100129754,10007137,10008517,22,22
100129757,10007137,10009549,28,28
100129760,10007137,10013050,24,24
100129762,10007138,10012315,44,44
100129767,10007141,10012118,42,42
100129770,10007142,10007619,30,30
100129772,10007142,10008475,44,44
100129775,10007142,10009226,67,67
100129778,10007142,10011495,20,20
100129781,10007142,10012118,27,27
100129783,10007142,10012132,11,11
100129786,10007142,10013079,27,27
100129789,10007144,10007885,17,17
100129797,10007144,10012117,42,42
100129800,10007144,10012493,43,43
100129803,10007145,10010277,21,21
100129806,10007145,10012934,28,28
100129808,10007146,10008699,34,34
100129814,10007147,10008502,26,26
100129817,10007147,10011681,18,18
100129822,10007148,10007616,15,15
100129825,10007148,10009484,28,28
100129827,10007148,10009843,49,49
100129829,10007148,10010918,11,11
100129832,10007148,10011671,65,65
100129835,10007148,10012052,16,16
100129837,10007148,10012973,15,15
100129840,10007151,10010054,31,31
100129843,10007151,10012492,38,38
100129848,10007152,10008729,60,60
100129851,10007152,10009981,44,44
100129854,10007152,10010964,55,55
100129857,10007152,10011670,13,13
100129860,10007153,10007175,21,21
100129862,10007153,10008547,21,21
100129865,10007153,10010483,47,47
100129795,10007144,10011091,47,100
100129871,10007154,10008400,19,19
100129873,10007155,10008288,38,38
100129876,10007155,10009115,42,42
100129879,10007155,10011334,43,43
100129884,10007156,10007613,26,26
100129887,10007156,10009791,41,41
100129890,10007156,10012461,50,50
100129892,10007156,10013021,30,30
100129894,10007157,10007653,13,13
100129897,10007157,10008677,35,35
100129900,10007157,10009179,30,30
100129902,10007157,10011667,38,38
100129905,10007157,10012143,40,40
100129911,10007158,10008656,33,33
100129913,10007158,10009524,17,17
100129916,10007158,10010634,21,21
100129919,10007158,10011670,16,16
100129922,10007158,10013007,54,54
100129925,10007160,10008387,27,27
100129927,10007160,10011831,42,42
100129930,10007161,10009495,47,47
100129933,10007162,10008438,47,47
100129938,10007162,10010865,55,55
100129941,10007163,10007956,39,39
100129944,10007163,10012119,87,87
100129949,10007164,10010981,17,17
100129952,10007164,10013084,45,45
100129955,10007165,10010078,55,55
100129957,10007165,10011670,18,18
100129959,10007165,10012272,17,17
100129962,10007165,10012806,16,16
100129965,10007166,10009584,51,51
100129967,10007166,10010357,17,17
100129970,10007166,10011671,64,64
100129973,10007166,10012815,13,13
100129976,10007167,10010964,11,11
100129978,10007168,10007422,51,51
100129981,10007169,10012161,27,27
100129987,10007171,10007591,49,49
100129990,10007171,10008004,45,45
100129992,10007171,10008511,62,62
100129995,10007171,10008899,12,12
100130001,10007171,10009393,52,52
100130003,10007171,10009474,40,40
100130006,10007171,10009794,45,45
100130009,10007171,10009903,40,40
100130012,10007171,10010153,55,55
100130014,10007171,10010401,12,12
100130017,10007171,10010661,39,39
100130020,10007171,10010927,68,68
100130022,10007171,10010967,98,98
100130027,10007171,10011597,60,60
100130030,10007171,10011814,18,18
100130036,10007171,10012122,49,49
100130039,10007171,10012188,25,25
100130042,10007171,10012539,47,47
100130044,10007171,10012589,51,51
100130047,10007171,10012790,47,47
100130048,10007171,10012841,28,28
100130072,10007172,10009800,26,26
100130075,10007172,10010992,15,15
100130078,10007172,10012115,12,12
100130080,10007172,10012118,13,13
100130083,10007172,10012221,17,17
100130086,10007172,10012377,11,11
100130088,10007172,10012842,11,11
100130090,10007172,10013116,14,14
100130093,10007173,10007174,66,66
100130096,10007174,10007431,11,11
100130098,10007174,10007679,34,34
100130104,10007174,10009799,37,37
100130107,10007174,10010991,11,11
100130109,10007174,10011495,64,64
100130112,10007174,10012118,12,12
100130118,10007174,10012315,49,49
100130121,10007174,10012539,11,11
100130123,10007174,10012842,13,13
100130126,10007174,10013236,15,15
100130129,10007175,10007205,24,24
100130132,10007175,10007273,40,40
100130134,10007175,10007306,48,48
100130137,10007175,10007340,45,45
100130140,10007175,10007357,25,25
100130145,10007175,10007463,45,45
100130148,10007175,10007506,21,21
100130151,10007175,10007533,44,44
100130153,10007175,10007564,45,45
100130155,10007175,10007604,48,48
100130156,10007175,10007606,42,42
100130161,10007175,10007773,41,41
100130163,10007175,10007870,33,33
100130166,10007175,10007928,23,23
100130170,10007175,10007990,28,28
100130174,10007175,10008019,47,47
100130177,10007175,10008091,55,55
100130180,10007175,10008112,72,72
100130183,10007175,10008140,28,28
100130186,10007175,10008222,17,17
100130188,10007175,10008286,41,41
100130191,10007175,10008309,32,32
100130194,10007175,10008378,19,19
100130199,10007175,10008472,26,26
100130202,10007175,10008563,21,21
100130205,10007175,10008688,11,11
100130208,10007175,10008729,100,100
100130210,10007175,10008779,62,62
100130213,10007175,10008806,50,50
100130216,10007175,10008862,44,44
100130220,10007175,10009007,50,50
100130223,10007175,10009151,18,18
100130226,10007175,10009231,38,38
100130228,10007175,10009241,77,77
100130234,10007175,10009321,53,53
100130237,10007175,10009385,70,70
100130239,10007175,10009494,38,38
100130242,10007175,10009582,49,49
100130245,10007175,10009636,17,17
100130248,10007175,10009710,56,56
100130251,10007175,10009785,63,63
100130253,10007175,10009848,24,24
100130256,10007175,10009932,31,31
100130262,10007175,10010018,27,27
100130264,10007175,10010024,11,11
100130267,10007175,10010042,28,28
100130270,10007175,10010084,52,52
100130272,10007175,10010131,66,66
100130275,10007175,10010217,20,20
100130278,10007175,10010255,59,59
100130281,10007175,10010260,27,27
100130283,10007175,10010283,62,62
100130288,10007175,10010388,28,28
100130291,10007175,10010408,42,42
100130293,10007175,10010461,53,53
100130296,10007175,10010487,12,12
100130299,10007175,10010523,54,54
100130302,10007175,10010553,21,21
100130304,10007175,10010580,12,12
100130307,10007175,10010724,31,31
100130310,10007175,10010738,50,50
100130314,10007175,10010845,51,51
100130318,10007175,10010886,28,28
100130321,10007175,10010962,45,45
100130324,10007175,10010984,21,21
100130327,10007175,10011019,83,83
100130332,10007175,10011111,42,42
100130338,10007175,10011329,60,60
100130340,10007175,10011340,43,43
100130343,10007175,10011398,40,40
100130346,10007175,10011413,20,20
100130350,10007175,10011426,28,28
100130353,10007175,10011525,48,48
100130356,10007175,10011595,18,18
100130358,10007175,10011615,32,32
100130361,10007175,10011660,47,47
100130364,10007175,10011681,42,42
100130367,10007175,10011700,79,79
100130369,10007175,10011719,46,46
100130372,10007175,10011751,35,35
100130378,10007175,10011893,30,30
100130381,10007175,10011921,11,11
100130383,10007175,10012024,24,24
100130386,10007175,10012096,12,12
100130389,10007175,10012156,19,19
100130392,10007175,10012179,49,49
100130394,10007175,10012226,79,79
100130397,10007175,10012317,19,19
100130400,10007175,10012362,28,28
100130405,10007175,10012465,22,22
100130408,10007175,10012497,28,28
100130411,10007175,10012529,28,28
100130413,10007175,10012567,14,14
100130415,10007175,10012629,37,37
100130418,10007175,10012691,44,44
100130421,10007175,10012694,46,46
100130423,10007175,10012720,23,23
100130426,10007175,10012726,16,16
100130432,10007175,10012792,22,22
100130434,10007175,10012795,15,15
100130437,10007175,10012806,18,18
100130440,10007175,10012817,78,78
100130443,10007175,10012822,20,20
100130446,10007175,10012862,68,68
100130448,10007175,10012914,52,52
100130454,10007175,10012925,60,60
100130457,10007175,10012984,93,93
100130459,10007175,10013019,64,64
100130462,10007175,10013082,40,40
100130468,10007175,10013141,60,60
100130470,10007175,10013157,83,83
100130473,10007175,10013167,31,31
100130476,10007175,10013183,38,38
100130478,10007175,10013204,34,34
100130480,10007175,10013255,42,42
100130483,10007175,10013261,35,35
100130486,10007175,10013291,47,47
100130488,10007176,10008673,42,42
100130494,10007177,10011371,79,79
100130497,10007178,10007346,14,14
100130498,10007178,10007348,16,16
100130499,10007178,10007349,11,11
100130500,10007178,10007546,32,32
100130508,10007178,10008673,51,51
100130511,10007178,10010670,13,13
100130513,10007178,10010782,40,40
100130516,10007178,10011557,23,23
100130522,10007179,10007313,53,53
100130524,10007179,10008640,19,19
100130527,10007179,10011681,32,32
100130530,10007180,10008240,45,45
100130533,10007180,10009201,23,23
100130535,10007180,10010812,12,12
100130536,10007180,10011163,28,28
100130537,10007180,10011487,38,38
100130543,10007180,10012817,36,36
100130548,10007181,10007541,53,53
100130551,10007181,10008434,19,19
100130553,10007181,10008436,13,13
100130556,10007181,10012768,45,45
100130557,10007182,10007183,49,49
100130558,10007182,10010885,39,39
100130563,10007183,10007184,34,34
100130565,10007183,10007363,18,18
100130573,10007184,10012059,46,46
100130576,10007184,10012753,31,31
100130578,10007185,10007678,22,22
100130584,10007186,10012514,27,27
100130587,10007187,10007443,18,18
100130589,10007187,10011117,55,55
100130592,10007187,10011384,40,40
100130595,10007187,10011567,13,13
100130598,10007187,10011670,40,40
100130600,10007187,10011686,14,14
100130603,10007188,10007191,77,77
100130606,10007188,10008537,13,13
100130612,10007188,10010241,32,32
100130615,10007188,10011774,21,21
100130617,10007188,10012969,69,69
100130620,10007191,10007918,26,26
100130623,10007191,10009984,18,18
100130626,10007191,10010814,51,51
100130628,10007191,10011752,78,78
100130631,10007191,10011963,62,62
100130634,10007191,10012139,52,52
100130642,10007192,10007413,24,24
100130645,10007192,10008000,18,18
100130649,10007192,10008668,13,13
100130652,10007192,10010492,28,28
100130653,10007192,10010686,88,88
100130657,10007192,10011052,16,16
100130658,10007192,10011362,41,41
100130661,10007192,10011669,15,15
100130668,10007192,10012460,71,71
100130671,10007192,10013167,24,24
100130673,10007193,10007413,27,27
100130675,10007193,10007622,49,49
100130676,10007193,10007780,49,49
100130680,10007193,10009765,63,63
100130681,10007193,10010919,54,54
100130640,10007192,10007193,97,100
100130689,10007193,10011816,20,20
100130692,10007193,10012973,12,12
100130694,10007194,10008575,47,47
100130697,10007195,10007198,49,49
100130703,10007195,10011504,61,61
100130706,10007195,10011820,27,27
100130708,10007195,10012299,49,49
100130711,10007196,10007399,53,53
100130714,10007196,10011671,53,53
100130717,10007197,10009320,30,30
100130719,10007197,10011899,52,52
100130722,10007197,10012827,28,28
100130725,10007198,10008390,52,52
100130730,10007198,10009636,67,67
100130733,10007198,10009921,46,46
100130736,10007198,10011670,43,43
100130738,10007198,10011939,26,26
100130740,10007198,10012771,42,42
100130743,10007199,10008331,48,48
100130746,10007199,10009626,30,30
100130748,10007199,10010403,16,16
100130751,10007199,10011671,44,44
100130755,10007200,10008542,50,50
100130759,10007201,10011217,21,21
100130762,10007202,10011671,74,74
100130765,10007203,10013308,17,17
100130768,10007204,10009592,24,24
100130771,10007205,10008472,22,22
100130773,10007205,10011492,48,48
100130776,10007205,10012172,15,15
100130779,10007206,10007483,21,21
100130784,10007206,10008194,38,38
100130787,10007206,10008415,18,18
100130790,10007206,10009822,81,81
100130793,10007206,10010107,15,15
100130795,10007206,10010435,65,65
100130798,10007206,10011555,23,23
100130801,10007206,10011681,56,56
100130805,10007207,10007232,35,35
100130808,10007207,10008554,43,43
100130811,10007207,10009603,36,36
100130813,10007207,10011400,19,19
100130819,10007208,10007966,28,28
100130822,10007208,10009530,11,11
100130824,10007208,10010845,33,33
100130827,10007208,10011640,24,24
100130830,10007208,10012505,24,24
100130833,10007209,10009307,21,21
100130836,10007209,10013112,15,15
100130838,10007210,10007626,34,34
100130841,10007210,10008847,32,32
100130847,10007210,10010277,22,22
100130849,10007210,10010384,55,55
100130852,10007210,10012813,32,32
100130855,10007211,10008414,34,34
100130858,10007211,10010537,50,50
100130860,10007211,10011087,67,67
100130863,10007211,10012065,17,17
100130866,10007211,10012395,11,11
100130868,10007211,10012876,16,16
100130873,10007212,10010924,22,22
100130876,10007212,10012267,13,13
100130878,10007214,10009142,55,55
100130881,10007214,10009909,65,65
100130884,10007214,10011684,96,96
100130887,10007214,10012626,49,49
100130889,10007216,10009178,11,11
100130890,10007216,10010012,46,46
100130893,10007216,10011681,79,79
100130900,10007217,10011896,65,65
100130903,10007218,10007291,81,81
100130906,10007218,10012069,75,75
100130909,10007218,10012132,54,54
100130912,10007218,10013133,44,44
100130914,10007220,10007415,27,27
100130917,10007220,10007635,42,42
100130923,10007220,10009735,20,20
100130925,10007220,10011294,14,14
100130928,10007220,10011974,55,55
100130931,10007220,10012413,17,17
100130935,10007220,10013040,31,31
100130937,10007224,10009790,64,64
100130938,10007224,10011683,22,22
100130943,10007226,10010580,52,52
100130946,10007227,10012063,43,43
100130949,10007227,10012827,32,32
100130952,10007228,10009549,50,50
100130954,10007228,10011683,49,49
100130957,10007228,10013308,46,46
100130963,10007231,10011683,11,11
100130966,10007231,10012662,18,18
100130968,10007231,10012923,41,41
100130971,10007231,10013136,18,18
100130974,10007232,10008036,33,33
100130977,10007232,10009112,14,14
100130979,10007232,10009629,27,27
100130982,10007232,10011024,40,40
100130985,10007232,10011896,62,62
100130990,10007233,10007268,17,17
100130993,10007233,10008390,33,33
100130996,10007233,10010678,52,52
100130998,10007233,10011671,32,32
100131000,10007233,10012933,48,48
100131003,10007236,10007772,22,22
100131006,10007236,10008942,52,52
100131008,10007236,10010319,46,46
100131011,10007236,10011676,52,52
100131017,10007236,10013088,45,45
100131019,10007238,10007258,88,88
100131022,10007238,10009837,89,89
100131025,10007238,10011332,71,71
100131028,10007239,10007408,48,48
100131031,10007240,10010441,28,28
100131032,10007240,10010549,18,18
100131038,10007241,10010571,52,52
100131041,10007242,10007488,47,47
100131042,10007242,10007888,45,45
100131047,10007242,10008887,33,33
100131053,10007242,10010549,15,15
100131055,10007242,10011184,28,28
100131058,10007242,10011666,76,76
100131061,10007242,10012403,65,65
100131063,10007242,10013037,38,38
100131065,10007243,10008614,43,43
100131068,10007243,10009549,57,57
100131071,10007243,10011388,37,37
100131073,10007243,10011671,57,57
100131079,10007245,10009342,53,53
100131082,10007246,10008713,15,15
100131084,10007247,10009981,83,83
100131087,10007247,10012693,26,26
100131090,10007249,10007618,20,20
100131093,10007249,10011065,21,21
100131096,10007250,10007618,23,23
100131098,10007250,10010372,55,55
100131101,10007250,10011193,19,19
100131107,10007250,10012482,49,49
100131109,10007251,10008159,44,44
100131112,10007251,10010589,73,73
100131115,10007252,10010372,38,38
100131118,10007253,10008144,28,28
100131120,10007253,10008396,16,16
100131123,10007253,10011022,39,39
100131126,10007253,10011963,20,20
100131128,10007253,10012403,44,44
100131138,10007254,10009358,24,24
100131141,10007254,10009794,36,36
100131144,10007254,10011450,38,38
100131147,10007254,10012119,90,90
100131149,10007254,10012315,48,48
100131158,10007256,10007257,49,49
100131163,10007256,10011683,53,53
100131169,10007257,10008074,28,28
100131170,10007257,10008075,12,12
100131171,10007257,10008085,40,40
100131177,10007258,10007997,21,21
100131180,10007258,10009202,23,23
100131183,10007258,10011180,22,22
100131184,10007258,10011332,16,16
100131188,10007259,10007271,51,51
100131191,10007259,10009495,74,74
100131195,10007259,10011022,25,25
100131198,10007259,10011458,41,41
100131201,10007259,10012482,70,70
100131203,10007260,10007775,17,17
100131206,10007260,10008213,39,39
100131209,10007260,10008712,36,36
100131212,10007260,10009052,28,28
100131214,10007260,10009133,21,21
100131217,10007260,10009557,22,22
100131223,10007260,10011094,19,19
100131226,10007260,10011681,39,39
100131228,10007260,10011795,40,40
100131231,10007260,10012213,54,54
100131234,10007260,10012513,13,13
100131237,10007260,10013179,27,27
100131239,10007261,10007541,60,60
100131242,10007261,10008886,15,15
100131245,10007261,10010260,22,22
100131250,10007261,10012194,46,46
100131253,10007261,10012567,25,25
100131256,10007261,10012741,59,59
100131258,10007261,10012925,61,61
100131260,10007261,10012962,28,28
100131263,10007262,10007263,44,44
100131264,10007262,10009069,13,13
100131271,10007262,10010906,44,44
100131272,10007262,10011803,44,44
100131273,10007262,10012962,24,24
100131279,10007263,10008583,64,64
100131285,10007263,10010008,45,45
100131288,10007263,10010128,25,25
100131291,10007263,10010601,26,26
100131293,10007263,10010863,36,36
100131296,10007263,10011006,42,42
100131299,10007263,10011803,80,80
100131302,10007263,10012786,55,55
100131304,10007263,10012921,49,49
100131307,10007264,10009501,43,43
100131310,10007264,10009895,47,47
100131315,10007264,10010917,48,48
100131316,10007264,10012117,44,44
100131321,10007265,10007270,48,48
100131323,10007265,10007863,44,44
100131325,10007265,10009794,39,39
100131328,10007265,10010917,43,43
100131331,10007265,10012116,39,39
100131333,10007265,10012119,83,83
100131339,10007265,10013080,12,12
100131342,10007266,10008364,17,17
100131344,10007266,10008966,16,16
100131346,10007266,10009206,53,53
100131347,10007266,10010500,56,56
100131348,10007266,10011660,26,26
100131349,10007266,10011671,13,13
100131350,10007266,10011681,22,22
100131361,10007267,10011475,30,30
100131367,10007267,10012328,64,64
100131369,10007267,10012493,24,24
100131372,10007268,10007271,47,47
100131375,10007268,10009559,23,23
100131378,10007268,10010549,15,15
100131380,10007268,10010670,15,15
100131383,10007268,10010919,34,34
100131388,10007268,10011690,68,68
100131390,10007268,10012933,42,42
100131407,10007271,10011690,27,27
100131409,10007272,10007274,13,13
100131412,10007272,10010783,23,23
100131415,10007272,10012217,17,17
100131418,10007273,10008393,27,27
100131421,10007273,10010142,43,43
100131423,10007274,10007282,14,14
100131426,10007274,10010958,19,19
100131429,10007274,10012117,57,57
100131432,10007275,10008641,16,16
100131434,10007275,10010783,30,30
100131435,10007275,10010958,36,36
100131440,10007277,10011683,46,46
100131443,10007278,10008287,44,44
100131445,10007278,10009799,51,51
100131448,10007278,10012117,63,63
100131451,10007280,10009448,56,56
100131453,10007280,10012823,56,56
100131455,10007281,10013300,52,52
100131458,10007282,10012862,67,67
100131461,10007283,10007508,47,47
100131463,10007283,10008923,28,28
100131466,10007283,10010441,51,51
100131469,10007283,10011388,65,65
100131472,10007283,10011683,80,80
100131474,10007283,10012464,36,36
100131477,10007283,10013300,50,50
100131480,10007284,10009591,51,51
100131483,10007284,10011093,21,21
100131486,10007284,10012151,12,12
100131488,10007284,10012774,34,34
100131491,10007285,10007541,41,41
100131494,10007285,10008067,26,26
100131497,10007285,10011009,22,22
100131499,10007285,10011471,11,11
100131505,10007285,10013300,88,88
100131508,10007286,10007826,22,22
100131510,10007286,10008396,25,25
100131513,10007286,10008923,42,42
100131518,10007286,10010824,45,45
100131520,10007286,10010914,12,12
100131523,10007286,10011294,34,34
100131526,10007286,10011671,19,19
100131528,10007286,10012403,23,23
100131531,10007286,10012748,50,50
100131534,10007286,10013300,19,19
100131537,10007287,10012118,54,54
100131539,10007288,10009315,27,27
100131545,10007289,10007547,53,53
100131548,10007289,10010945,28,28
100131551,10007289,10012478,53,53
100131553,10007290,10008074,18,18
100131556,10007290,10011774,28,28
100131559,10007291,10008001,54,54
100131562,10007291,10010722,40,40
100131570,10007292,10011177,43,43
100131573,10007294,10008583,74,74
100131575,10007294,10009069,51,51
100131578,10007294,10009839,38,38
100131581,10007294,10010128,41,41
100131583,10007294,10010932,83,83
100131585,10007294,10011319,23,23
100131588,10007294,10011683,40,40
100131591,10007294,10012209,51,51
100131592,10007294,10012445,39,39
100131595,10007294,10013187,75,75
100131597,10007296,10007413,27,27
100131602,10007296,10013022,20,20
100131604,10007297,10009400,25,25
100131607,10007297,10010131,45,45
100131610,10007297,10011671,18,18
100131613,10007298,10007303,68,68
100131616,10007298,10007507,13,13
100131621,10007298,10009741,53,53
100131622,10007298,10010029,20,20
100131627,10007298,10011681,53,53
100131629,10007298,10012040,21,21
100131635,10007298,10013167,56,56
100131638,10007299,10009508,14,14
100131640,10007299,10010583,52,52
100131643,10007299,10011888,42,42
100131646,10007300,10008048,19,19
100131648,10007300,10009206,34,34
100131650,10007300,10009325,39,39
100131653,10007300,10011683,45,45
100131656,10007302,10007305,50,50
100131661,10007302,10012116,41,41
100131664,10007303,10007696,26,26
100131667,10007303,10008712,20,20
